"H, A/m","Upper B, T","Lower B, T"
-1962.3992479849596,-0.49000991085426643,-0.4900135546608166
-1962.3192463849277,-0.4900095077722995,-0.4900131595511625
-1962.2392447848956,-0.49000910465795977,-0.49001276441009123
-1962.1592431848637,-0.4900087015112433,-0.4900123692375991
-1962.0792415848316,-0.49000829833214626,-0.49001197403368235
-1961.9992399847997,-0.49000789512066467,-0.49001157879833723
-1961.9192383847676,-0.49000749187679465,-0.4900111835315599
-1961.8392367847357,-0.4900070886005323,-0.49001078823334676
-1961.7592351847036,-0.49000668529187374,-0.49001039290369397
-1961.6792335846717,-0.490006281950815,-0.4900099975425978
-1961.5992319846398,-0.4900058785773523,-0.4900096021500544
-1961.5192303846077,-0.49000547517148163,-0.4900092067260602
-1961.4392287845758,-0.49000507173319907,-0.4900088112706113
-1961.3592271845437,-0.4900046682625008,-0.490008415783704
-1961.2792255845118,-0.4900042647593828,-0.49000802026533463
-1961.1992239844797,-0.49000386122384126,-0.4900076247154993
-1961.1192223844478,-0.4900034576558723,-0.4900072291341943
-1961.0392207844156,-0.49000305405547184,-0.49000683352141594
-1960.9592191843838,-0.49000265042263613,-0.49000643787716036
-1960.8792175843516,-0.49000224675736126,-0.49000604220142385
-1960.7992159843197,-0.4900018430596432,-0.49000564649420264
-1960.7192143842876,-0.49000143932947815,-0.490005250755493
-1960.6392127842557,-0.49000103556686214,-0.49000485498529117
-1960.5592111842236,-0.4900006317717913,-0.49000445918359337
-1960.4792095841917,-0.4900002279442617,-0.49000406335039587
-1960.3992079841596,-0.48999982408426934,-0.49000366748569485
-1960.3192063841277,-0.4899994201918105,-0.4900032715894866
-1960.2392047840956,-0.489999016266881,-0.4900028756617673
-1960.1592031840637,-0.4899986123094772,-0.4900024797025333
-1960.0792015840316,-0.489998208319595,-0.4900020837117807
-1959.9991999839997,-0.48999780429723055,-0.49000168768950586
-1959.9191983839678,-0.4899974002423799,-0.49000129163570494
-1959.8391967839357,-0.4899969961550392,-0.49000089555037424
-1959.7591951839038,-0.48999659203520446,-0.4900004994335099
-1959.6791935838717,-0.4899961878828718,-0.49000010328510823
-1959.5991919838398,-0.48999578369803726,-0.48999970710516544
-1959.5191903838077,-0.48999537948069694,-0.4899993108936777
-1959.4391887837758,-0.48999497523084695,-0.4899989146506414
-1959.3591871837436,-0.4899945709484833,-0.4899985183760526
-1959.2791855837118,-0.4899941666336021,-0.4899981220699076
-1959.1991839836796,-0.4899937622861995,-0.4899977257322027
-1959.1191823836477,-0.48999335790627147,-0.48999732936293405
-1959.0391807836156,-0.48999295349381417,-0.4899969329620979
-1958.9591791835837,-0.48999254904882356,-0.48999653652969044
-1958.8791775835516,-0.4899921445712958,-0.48999614006570796
-1958.7991759835197,-0.489991740061227,-0.48999574357014664
-1958.7191743834876,-0.48999133551861307,-0.48999534704300274
-1958.6391727834557,-0.4899909309434503,-0.4899949504842725
-1958.5591711834236,-0.4899905263357346,-0.4899945538939521
-1958.4791695833917,-0.4899901216954621,-0.48999415727203777
-1958.3991679833596,-0.4899897170226289,-0.4899937606185258
-1958.3191663833277,-0.489989312317231,-0.4899933639334123
-1958.2391647832956,-0.4899889075792645,-0.48999296721669355
-1958.1591631832637,-0.48998850280872547,-0.4899925704683658
-1958.0791615832318,-0.48998809800561,-0.4899921736884253
-1957.9991599831997,-0.48998769316991414,-0.4899917768768682
-1957.9191583831678,-0.4899872883016339,-0.4899913800336907
-1957.8391567831356,-0.48998688340076546,-0.4899909831588891
-1957.7591551831038,-0.4899864784673048,-0.48999058625245956
-1957.6791535830716,-0.489986073501248,-0.48999018931439836
-1957.5991519830397,-0.4899856685025912,-0.48998979234470164
-1957.5191503830076,-0.4899852634713303,-0.48998939534336566
-1957.4391487829757,-0.48998485840746153,-0.48998899831038667
-1957.3591471829436,-0.48998445331098084,-0.4899886012457609
-1957.2791455829117,-0.48998404818188435,-0.4899882041494844
-1957.1991439828796,-0.4899836430201681,-0.4899878070215536
-1957.1191423828477,-0.48998323782582814,-0.48998740986196454
-1957.0391407828156,-0.4899828325988606,-0.4899870126707136
-1956.9591391827837,-0.48998242733926145,-0.4899866154477968
-1956.8791375827516,-0.48998202204702673,-0.4899862181932106
-1956.7991359827197,-0.4899816167221526,-0.489985820906951
-1956.7191343826876,-0.48998121136463507,-0.48998542358901426
-1956.6391327826557,-0.4899808059744702,-0.4899850262393966
-1956.5591311826236,-0.489980400551654,-0.4899846288580943
-1956.4791295825917,-0.48997999509618256,-0.4899842314451035
-1956.3991279825595,-0.489979589608052,-0.48998383400042045
-1956.3191263825277,-0.4899791840872582,-0.4899834365240413
-1956.2391247824958,-0.4899787785337974,-0.4899830390159623
-1956.1591231824636,-0.4899783729476656,-0.4899826414761797
-1956.0791215824318,-0.4899779673288588,-0.4899822439046896
-1955.9991199823996,-0.48997756167737305,-0.4899818463014883
-1955.9191183823677,-0.48997715599320446,-0.48998144866657195
-1955.8391167823356,-0.489976750276349,-0.4899810509999368
-1955.7591151823037,-0.48997634452680283,-0.48998065330157897
-1955.6791135822716,-0.48997593874456197,-0.48998025557149477
-1955.5991119822397,-0.48997553292962237,-0.48997985780968034
-1955.5191103822076,-0.48997512708198016,-0.4899794600161319
-1955.4391087821757,-0.4899747212016314,-0.4899790621908457
-1955.3591071821436,-0.48997431528857205,-0.4899786643338178
-1955.2791055821117,-0.4899739093427982,-0.48997826644504455
-1955.1991039820796,-0.489973503364306,-0.48997786852452213
-1955.1191023820477,-0.48997309735309136,-0.48997747057224667
-1955.0391007820156,-0.48997269130915033,-0.4899770725882144
-1954.9590991819837,-0.48997228523247904,-0.4899766745724215
-1954.8790975819516,-0.48997187912307344,-0.48997627652486425
-1954.7990959819197,-0.48997147298092963,-0.48997587844553875
-1954.7190943818875,-0.48997106680604363,-0.4899754803344412
-1954.6390927818557,-0.4899706605984115,-0.4899750821915679
-1954.5590911818235,-0.4899702543580292,-0.48997468401691496
-1954.4790895817916,-0.4899698480848929,-0.4899742858104786
-1954.3990879817597,-0.4899694417789986,-0.48997388757225496
-1954.3190863817276,-0.48996903544034226,-0.4899734893022403
-1954.2390847816957,-0.48996862906891997,-0.4899730910004308
-1954.1590831816636,-0.4899682226647277,-0.48997269266682264
-1954.0790815816317,-0.48996781622776164,-0.489972294301412
-1953.9990799815996,-0.4899674097580177,-0.4899718959041951
-1953.9190783815677,-0.489967003255492,-0.4899714974751681
-1953.8390767815356,-0.48996659672018045,-0.4899710990143273
-1953.7590751815037,-0.4899661901520792,-0.4899707005216687
-1953.6790735814716,-0.4899657835511842,-0.4899703019971886
-1953.5990719814397,-0.4899653769174916,-0.4899699034408832
-1953.5190703814076,-0.4899649702509973,-0.48996950485274865
-1953.4390687813757,-0.4899645635516974,-0.4899691062327811
-1953.3590671813436,-0.4899641568195879,-0.4899687075809769
-1953.2790655813117,-0.4899637500546648,-0.48996830889733206
-1953.1990639812796,-0.4899633432569242,-0.4899679101818428
-1953.1190623812477,-0.48996293642636213,-0.48996751143450534
-1953.0390607812155,-0.4899625295629746,-0.4899671126553159
-1952.9590591811836,-0.4899621226667576,-0.4899667138442706
-1952.8790575811515,-0.48996171573770714,-0.4899663150013656
-1952.7990559811196,-0.48996130877581934,-0.4899659161265972
-1952.7190543810875,-0.4899609017810902,-0.4899655172199614
-1952.6390527810556,-0.48996049475351566,-0.48996511828145456
-1952.5590511810237,-0.4899600876930918,-0.48996471931107277
-1952.4790495809916,-0.4899596805998147,-0.4899643203088122
-1952.3990479809597,-0.4899592734736803,-0.4899639212746691
-1952.3190463809276,-0.4899588663146846,-0.4899635222086396
-1952.2390447808957,-0.4899584591228237,-0.4899631231107199
-1952.1590431808636,-0.48995805189809366,-0.48996272398090607
-1952.0790415808317,-0.48995764464049035,-0.48996232481919444
-1951.9990399807996,-0.4899572373500099,-0.4899619256255811
-1951.9190383807677,-0.4899568300266483,-0.48996152640006224
-1951.8390367807356,-0.4899564226704015,-0.48996112714263407
-1951.7590351807037,-0.4899560152812657,-0.4899607278532927
-1951.6790335806716,-0.4899556078592367,-0.48996032853203436
-1951.5990319806397,-0.4899552004043107,-0.4899599291788552
-1951.5190303806075,-0.4899547929164836,-0.4899595297937514
-1951.4390287805757,-0.4899543853957514,-0.4899591303767191
-1951.3590271805435,-0.4899539778421102,-0.48995873092775455
-1951.2790255805116,-0.48995357025555597,-0.48995833144685386
-1951.1990239804795,-0.48995316263608474,-0.48995793193401316
-1951.1190223804476,-0.4899527549836925,-0.4899575323892287
-1951.0390207804155,-0.4899523472983753,-0.4899571328124966
-1950.9590191803836,-0.48995193958012906,-0.48995673320381306
-1950.8790175803515,-0.4899515318289499,-0.4899563335631742
-1950.7990159803196,-0.48995112404483376,-0.48995593389057623
-1950.7190143802877,-0.4899507162277767,-0.4899555341860153
-1950.6390127802556,-0.4899503083777747,-0.4899551344494876
-1950.5590111802237,-0.48994990049482373,-0.48995473468098927
-1950.4790095801916,-0.48994949257891984,-0.48995433488051643
-1950.3990079801597,-0.48994908463005904,-0.48995393504806534
-1950.3190063801276,-0.4899486766482373,-0.4899535351836321
-1950.2390047800957,-0.4899482686334507,-0.4899531352872129
-1950.1590031800636,-0.48994786058569517,-0.4899527353588039
-1950.0790015800317,-0.4899474525049668,-0.4899523353984012
-1949.9989999799996,-0.48994704439126147,-0.48995193540600107
-1949.9189983799677,-0.48994663624457524,-0.4899515353815996
-1949.8389967799355,-0.4899462280649041,-0.48995113532519297
-1949.7589951799036,-0.48994581985224417,-0.4899507352367773
-1949.6789935798715,-0.4899454116065913,-0.4899503351163488
-1949.5989919798396,-0.4899450033279415,-0.4899499349639036
-1949.5189903798075,-0.48994459501629084,-0.4899495347794378
-1949.4389887797756,-0.48994418667163525,-0.4899491345629477
-1949.3589871797435,-0.4899437782939708,-0.48994873431442937
-1949.2789855797116,-0.48994336988329346,-0.48994833403387894
-1949.1989839796795,-0.4899429614395992,-0.48994793372129264
-1949.1189823796476,-0.489942552962884,-0.4899475333766665
-1949.0389807796155,-0.489942144453144,-0.4899471329999968
-1948.9589791795836,-0.489941735910375,-0.4899467325912797
-1948.8789775795517,-0.48994132733457313,-0.4899463321505112
-1948.7989759795196,-0.48994091872573425,-0.4899459316776876
-1948.7189743794877,-0.48994051008385453,-0.489945531172805
-1948.6389727794556,-0.4899401014089298,-0.48994513063585954
-1948.5589711794237,-0.48993969270095616,-0.48994473006684736
-1948.4789695793916,-0.4899392839599296,-0.48994432946576466
-1948.3989679793597,-0.489938875185846,-0.4899439288326075
-1948.3189663793275,-0.4899384663787014,-0.48994352816737213
-1948.2389647792957,-0.4899380575384919,-0.48994312747005464
-1948.1589631792635,-0.48993764866521333,-0.4899427267406512
-1948.0789615792316,-0.4899372397588618,-0.48994232597915793
-1947.9989599791995,-0.4899368308194332,-0.489941925185571
-1947.9189583791676,-0.4899364218469236,-0.4899415243598866
-1947.8389567791355,-0.48993601284132887,-0.48994112350210073
-1947.7589551791036,-0.48993560380264517,-0.48994072261220967
-1947.6789535790715,-0.48993519473086833,-0.48994032169020946
-1947.5989519790396,-0.48993478562599435,-0.4899399207360963
-1947.5189503790075,-0.4899343764880193,-0.4899395197498664
-1947.4389487789756,-0.4899339673169391,-0.4899391187315158
-1947.3589471789435,-0.4899335581127498,-0.48993871768104064
-1947.2789455789116,-0.48993314887544726,-0.4899383165984371
-1947.1989439788795,-0.48993273960502753,-0.4899379154837013
-1947.1189423788476,-0.48993233030148664,-0.4899375143368294
-1947.0389407788157,-0.48993192096482047,-0.4899371131578175
-1946.9589391787836,-0.48993151159502507,-0.48993671194666183
-1946.8789375787517,-0.48993110219209635,-0.4899363107033584
-1946.7989359787196,-0.48993069275603035,-0.4899359094279034
-1946.7189343786877,-0.48993028328682303,-0.489935508120293
-1946.6389327786555,-0.4899298737844704,-0.48993510678052327
-1946.5589311786237,-0.4899294642489684,-0.4899347054085904
-1946.4789295785915,-0.48992905468031295,-0.4899343040044905
-1946.3989279785596,-0.4899286450785001,-0.4899339025682197
-1946.3189263785275,-0.48992823544352576,-0.4899335010997741
-1946.2389247784956,-0.489927825775386,-0.48993309959915
-1946.1589231784635,-0.4899274160740767,-0.48993269806634326
-1946.0789215784316,-0.4899270063395939,-0.48993229650135023
-1945.9989199783995,-0.4899265965719335,-0.48993189490416694
-1945.9189183783676,-0.48992618677109157,-0.4899314932747895
-1945.8389167783355,-0.48992577693706396,-0.48993109161321413
-1945.7589151783036,-0.4899253670698467,-0.4899306899194369
-1945.6789135782715,-0.48992495716943574,-0.4899302881934539
-1945.5989119782396,-0.4899245472358271,-0.4899298864352613
-1945.5189103782075,-0.4899241372690167,-0.48992948464485525
-1945.4389087781756,-0.4899237272690005,-0.4899290828222319
-1945.3589071781435,-0.4899233172357745,-0.4899286809673873
-1945.2789055781116,-0.4899229071693346,-0.48992827908031755
-1945.1989039780797,-0.48992249706967683,-0.4899278771610189
-1945.1189023780476,-0.4899220869367972,-0.4899274752094873
-1945.0389007780157,-0.48992167677069154,-0.48992707322571905
-1944.9588991779835,-0.4899212665713559,-0.4899266712097101
-1944.8788975779516,-0.4899208563387862,-0.48992626916145676
-1944.7988959779195,-0.48992044607297836,-0.48992586708095504
-1944.7188943778876,-0.4899200357739285,-0.48992546496820105
-1944.6388927778555,-0.4899196254416324,-0.4899250628231909
-1944.5588911778236,-0.48991921507608616,-0.4899246606459208
-1944.4788895777915,-0.48991880467728566,-0.48992425843638676
-1944.3988879777596,-0.4899183942452269,-0.489923856194585
-1944.3188863777275,-0.48991798377990575,-0.48992345392051156
-1944.2388847776956,-0.4899175732813183,-0.48992305161416255
-1944.1588831776635,-0.48991716274946034,-0.48992264927553414
-1944.0788815776316,-0.489916752184328,-0.48992224690462244
-1943.9988799775995,-0.4899163415859171,-0.4899218445014235
-1943.9188783775676,-0.4899159309542237,-0.48992144206593347
-1943.8388767775355,-0.4899155202892437,-0.48992103959814853
-1943.7588751775036,-0.489915109590973,-0.48992063709806466
-1943.6788735774714,-0.48991469885940764,-0.4899202345656781
-1943.5988719774396,-0.4899142880945435,-0.4899198320009849
-1943.5188703774074,-0.48991387729637664,-0.48991942940398114
-1943.4388687773755,-0.48991346646490286,-0.48991902677466304
-1943.3588671773437,-0.4899130556001182,-0.48991862411302656
-1943.2788655773115,-0.4899126447020186,-0.4899182214190679
-1943.1988639772796,-0.48991223377060006,-0.48991781869278317
-1943.1188623772475,-0.4899118228058584,-0.48991741593416843
-1943.0388607772156,-0.48991141180778963,-0.48991701314321984
-1942.9588591771835,-0.4899110007763897,-0.4899166103199335
-1942.8788575771516,-0.48991058971165463,-0.4899162074643055
-1942.7988559771195,-0.4899101786135802,-0.4899158045763319
-1942.7188543770876,-0.48990976748216253,-0.48991540165600883
-1942.6388527770555,-0.4899093563173974,-0.4899149987033325
-1942.5588511770236,-0.48990894511928085,-0.4899145957182989
-1942.4788495769915,-0.4899085338878088,-0.4899141927009041
-1942.3988479769596,-0.4899081226229772,-0.48991378965114424
-1942.3188463769275,-0.489907711324782,-0.4899133865690155
-1942.2388447768956,-0.48990729999321914,-0.4899129834545139
-1942.1588431768635,-0.4899068886282845,-0.48991258030763557
-1942.0788415768316,-0.4899064772299741,-0.4899121771283766
-1941.9988399767994,-0.4899060657982838,-0.4899117739167331
-1941.9188383767676,-0.4899056543332096,-0.4899113706727011
-1941.8388367767354,-0.4899052428347474,-0.48991096739627676
-1941.7588351767035,-0.48990483130289314,-0.4899105640874562
-1941.6788335766714,-0.48990441973764276,-0.4899101607462355
-1941.5988319766395,-0.48990400813899226,-0.4899097573726107
-1941.5188303766076,-0.48990359650693743,-0.489909353966578
-1941.4388287765755,-0.4899031848414744,-0.4899089505281334
-1941.3588271765436,-0.4899027731425989,-0.489908547057273
-1941.2788255765115,-0.48990236141030696,-0.4899081435539929
-1941.1988239764796,-0.4899019496445945,-0.48990774001828924
-1941.1188223764475,-0.4899015378454575,-0.4899073364501581
-1941.0388207764156,-0.48990112601289176,-0.4899069328495955
-1940.9588191763835,-0.48990071414689335,-0.4899065292165976
-1940.8788175763516,-0.4899003022474582,-0.48990612555116053
-1940.7988159763195,-0.4898998903145821,-0.48990572185328024
-1940.7188143762876,-0.48989947834826103,-0.48990531812295296
-1940.6388127762555,-0.489899066348491,-0.4899049143601747
-1940.5588111762236,-0.48989865431526786,-0.48990451056494155
